seqnames	start	end	width	strand
NC_000010.11	124412020	124412020	1	*
NC_000010.11	124412169	124412169	1	*
NC_000010.11	124412171	124412171	1	*
NC_000010.11	125767570	125767570	1	*
NC_000010.11	125770368	125770368	1	*
NC_000010.11	125772236	125772236	1	*
NC_000010.11	125772250	125772250	1	*
NC_000010.11	125772343	125772343	1	*
NC_000010.11	125772350	125772350	1	*
NC_000010.11	125773851	125773851	1	*
NC_000010.11	125788923	125788923	1	*
NC_000010.11	125788993	125788993	1	*
NC_000010.11	125794978	125794978	1	*
NC_000010.11	125794978	125794978	1	*
NC_000010.11	125815035	125815035	1	*
NC_000010.11	125815061	125815061	1	*
NC_000010.11	125815081	125815081	1	*
NC_000010.11	125815094	125815094	1	*
NC_000010.11	125815120	125815120	1	*
NC_000010.11	125816436	125816436	1	*
NC_000010.11	125816444	125816444	1	*
NC_000010.11	125816490	125816490	1	*
NC_000010.11	125816708	125816708	1	*
NC_000010.11	125816718	125816718	1	*
NC_000010.11	125816722	125816722	1	*
NC_000010.11	125823205	125823205	1	*
NC_000010.11	129842142	129842142	1	*
NC_000010.11	129842278	129842278	1	*
NC_000010.11	129848391	129848391	1	*
NC_000010.11	129848391	129848391	1	*
NC_000010.11	129867246	129867246	1	*
NC_000010.11	129877767	129877767	1	*
NC_000010.11	129877778	129877778	1	*
NC_000010.11	129877779	129877779	1	*
NC_000010.11	129877788	129877788	1	*
NC_000010.11	129877811	129877811	1	*
NC_000010.11	129877825	129877825	1	*
NC_000010.11	129957282	129957282	1	*
NC_000010.11	129957300	129957300	1	*
NC_000010.11	129957324	129957324	1	*
NC_000010.11	129957324	129957324	1	*
NC_000010.11	129957324	129957324	1	*
NC_000010.11	129957325	129957325	1	*
NC_000010.11	129957327	129957327	1	*
NC_000010.11	129958938	129958938	1	*
NC_000010.11	129958958	129958958	1	*
NC_000010.11	129958997	129958997	1	*
NC_000010.11	129963470	129963470	1	*
NC_000010.11	129963495	129963495	1	*
NC_000010.11	132785142	132785142	1	*
NC_000010.11	132785151	132785151	1	*
NC_000010.11	132785152	132785152	1	*
NC_000010.11	132785288	132785288	1	*
NC_000010.11	132785294	132785294	1	*
NC_000010.11	132785343	132785343	1	*
NC_000010.11	132785372	132785372	1	*
NC_000010.11	132785828	132785828	1	*
NC_000010.11	133284004	133284004	1	*
NC_000010.11	133293132	133293132	1	*
NC_000010.11	133362911	133362911	1	*
NC_000010.11	133362924	133362924	1	*
NC_000010.11	133366002	133366002	1	*
NC_000010.11	133366042	133366042	1	*
NC_000010.11	133366907	133366907	1	*
NC_000010.11	133366925	133366925	1	*
NC_000010.11	133366945	133366945	1	*
NC_000010.11	133366970	133366970	1	*
NC_000010.11	133366990	133366990	1	*
NC_000010.11	133368961	133368961	1	*
NC_000010.11	133368964	133368964	1	*
NC_000010.11	133368970	133368970	1	*
NC_000010.11	133369901	133369901	1	*
NC_000010.11	133369903	133369903	1	*
NC_000010.11	133369905	133369905	1	*
NC_000010.11	133369924	133369924	1	*
NC_000010.11	133370596	133370596	1	*
NC_000010.11	133370617	133370617	1	*
NC_000010.11	133370670	133370670	1	*
NC_000010.11	133370685	133370685	1	*
NC_000010.11	133370686	133370686	1	*
NC_000010.11	133373241	133373241	1	*
NC_000010.11	133373260	133373260	1	*
NC_000010.11	133373329	133373329	1	*
NC_000010.11	133373332	133373332	1	*
NC_000010.11	133555706	133555706	1	*
NC_000010.11	133556812	133556812	1	*
NC_000010.11	133558875	133558875	1	*
NC_000010.11	133558953	133558953	1	*
NC_000011.10	299372	299372	1	*
NC_000011.10	299372	299372	1	*
NC_000011.10	299504	299504	1	*
NC_000011.10	532740	532740	1	*
NC_000011.10	533467	533467	1	*
NC_000011.10	533553	533553	1	*
NC_000011.10	533869	533869	1	*
NC_000011.10	533875	533875	1	*
NC_000011.10	533877	533877	1	*
NC_000011.10	533877	533877	1	*
NC_000011.10	533883	533883	1	*
NC_000011.10	534285	534285	1	*
NC_000011.10	534285	534285	1	*
NC_000011.10	534286	534286	1	*
NC_000011.10	534286	534286	1	*
NC_000011.10	534288	534288	1	*
NC_000011.10	534288	534288	1	*
NC_000011.10	534288	534288	1	*
NC_000011.10	534289	534289	1	*
NC_000011.10	534289	534289	1	*
NC_000011.10	540843	540843	1	*
NC_000011.10	544781	544781	1	*
NC_000011.10	549994	549994	1	*
NC_000011.10	549999	549999	1	*
NC_000011.10	551266	551266	1	*
NC_000011.10	680959	680959	1	*
NC_000011.10	681077	681077	1	*
NC_000011.10	684931	684931	1	*
NC_000011.10	684942	684942	1	*
NC_000011.10	684953	684953	1	*
NC_000011.10	686900	686900	1	*
NC_000011.10	686914	686914	1	*
NC_000011.10	686925	686925	1	*
NC_000011.10	686943	686943	1	*
NC_000011.10	686961	686961	1	*
NC_000011.10	686979	686979	1	*
NC_000011.10	686986	686986	1	*
NC_000011.10	686988	686988	1	*
NC_000011.10	686988	686988	1	*
NC_000011.10	686991	686991	1	*
NC_000011.10	686992	686992	1	*
NC_000011.10	687909	687909	1	*
NC_000011.10	687910	687910	1	*
NC_000011.10	687935	687935	1	*
NC_000011.10	687938	687938	1	*
NC_000011.10	687941	687941	1	*
NC_000011.10	688004	688004	1	*
NC_000011.10	722517	722517	1	*
NC_000011.10	722538	722538	1	*
NC_000011.10	763456	763456	1	*
NC_000011.10	763457	763457	1	*
NC_000011.10	763778	763778	1	*
NC_000011.10	763824	763824	1	*
NC_000011.10	764383	764383	1	*
NC_000011.10	792340	792340	1	*
NC_000011.10	792429	792429	1	*
NC_000011.10	792954	792954	1	*
NC_000011.10	793551	793551	1	*
NC_000011.10	799453	799453	1	*
NC_000011.10	799456	799456	1	*
NC_000011.10	799846	799846	1	*
NC_000011.10	800015	800015	1	*
NC_000011.10	800761	800761	1	*
NC_000011.10	800770	800770	1	*
NC_000011.10	819742	819742	1	*
NC_000011.10	819763	819763	1	*
NC_000011.10	819781	819781	1	*
NC_000011.10	819850	819850	1	*
NC_000011.10	819906	819906	1	*
NC_000011.10	821685	821685	1	*
NC_000011.10	822494	822494	1	*
NC_000011.10	822572	822572	1	*
NC_000011.10	823579	823579	1	*
NC_000011.10	823588	823588	1	*
NC_000011.10	823589	823589	1	*
NC_000011.10	823801	823801	1	*
NC_000011.10	824355	824355	1	*
NC_000011.10	824366	824366	1	*
NC_000011.10	836088	836088	1	*
NC_000011.10	1753593	1753593	1	*
NC_000011.10	1754134	1754134	1	*
NC_000011.10	1755015	1755015	1	*
NC_000011.10	1757343	1757343	1	*
NC_000011.10	1757370	1757370	1	*
NC_000011.10	1757478	1757478	1	*
NC_000011.10	1758983	1758983	1	*
NC_000011.10	1759624	1759624	1	*
NC_000011.10	1761347	1761347	1	*
NC_000011.10	1761368	1761368	1	*
NC_000011.10	1841468	1841468	1	*
NC_000011.10	1841495	1841495	1	*
NC_000011.10	1841523	1841523	1	*
NC_000011.10	1841527	1841527	1	*
NC_000011.10	1933736	1933736	1	*
NC_000011.10	1933737	1933737	1	*
NC_000011.10	1938436	1938436	1	*
NC_000011.10	2135364	2135364	1	*
NC_000011.10	2135423	2135423	1	*
NC_000011.10	2135446	2135446	1	*
NC_000011.10	2135501	2135501	1	*
NC_000011.10	2135531	2135531	1	*
NC_000011.10	2135531	2135531	1	*
NC_000011.10	2159919	2159919	1	*
NC_000011.10	2159919	2159919	1	*
NC_000011.10	2159919	2159919	1	*
NC_000011.10	2159920	2159920	1	*
NC_000011.10	2160028	2160028	1	*
NC_000011.10	2160809	2160809	1	*
NC_000011.10	2160817	2160817	1	*
NC_000011.10	2160825	2160825	1	*
NC_000011.10	2160829	2160829	1	*
NC_000011.10	2160845	2160845	1	*
NC_000011.10	2160847	2160847	1	*
NC_000011.10	2160878	2160878	1	*
NC_000011.10	2160901	2160901	1	*
NC_000011.10	2160971	2160971	1	*
NC_000011.10	2161302	2161302	1	*
NC_000011.10	2161302	2161302	1	*
NC_000011.10	2164327	2164327	1	*
NC_000011.10	2164345	2164345	1	*
NC_000011.10	2164373	2164373	1	*
NC_000011.10	2164386	2164386	1	*
NC_000011.10	2165284	2165284	1	*
NC_000011.10	2165679	2165679	1	*
NC_000011.10	2165679	2165679	1	*
NC_000011.10	2165721	2165721	1	*
NC_000011.10	2165727	2165727	1	*
NC_000011.10	2165730	2165730	1	*
NC_000011.10	2165787	2165787	1	*
NC_000011.10	2166003	2166003	1	*
NC_000011.10	2166054	2166054	1	*
NC_000011.10	2166536	2166536	1	*
NC_000011.10	2166632	2166632	1	*
NC_000011.10	2166676	2166676	1	*
NC_000011.10	2166685	2166685	1	*
NC_000011.10	2166693	2166693	1	*
NC_000011.10	2166721	2166721	1	*
NC_000011.10	2166760	2166760	1	*
NC_000011.10	2166932	2166932	1	*
NC_000011.10	2167458	2167458	1	*
NC_000011.10	2167484	2167484	1	*
NC_000011.10	2167869	2167869	1	*
NC_000011.10	2167882	2167882	1	*
NC_000011.10	2167896	2167896	1	*
NC_000011.10	2167905	2167905	1	*
NC_000011.10	2167909	2167909	1	*
NC_000011.10	2167926	2167926	1	*
NC_000011.10	2168173	2168173	1	*
NC_000011.10	2168180	2168180	1	*
NC_000011.10	2168530	2168530	1	*
NC_000011.10	2168566	2168566	1	*
NC_000011.10	2168614	2168614	1	*
NC_000011.10	2169670	2169670	1	*
NC_000011.10	2169681	2169681	1	*
NC_000011.10	2171687	2171687	1	*
NC_000011.10	2171856	2171856	1	*
NC_000011.10	2171857	2171857	1	*
NC_000011.10	2445143	2445143	1	*
NC_000011.10	2445200	2445200	1	*
NC_000011.10	2445251	2445251	1	*
NC_000011.10	2445430	2445430	1	*
NC_000011.10	2445442	2445442	1	*
NC_000011.10	2527923	2527923	1	*
NC_000011.10	2527959	2527959	1	*
NC_000011.10	2527962	2527962	1	*
NC_000011.10	2570626	2570626	1	*
NC_000011.10	2570652	2570652	1	*
NC_000011.10	2570652	2570652	1	*
NC_000011.10	2570663	2570663	1	*
NC_000011.10	2570663	2570663	1	*
NC_000011.10	2570668	2570668	1	*
NC_000011.10	2570670	2570670	1	*
NC_000011.10	2570671	2570671	1	*
NC_000011.10	2570671	2570671	1	*
NC_000011.10	2570682	2570682	1	*
NC_000011.10	2570682	2570682	1	*
NC_000011.10	2570685	2570685	1	*
NC_000011.10	2570701	2570701	1	*
NC_000011.10	2570707	2570707	1	*
NC_000011.10	2570714	2570714	1	*
NC_000011.10	2570718	2570718	1	*
NC_000011.10	2570719	2570719	1	*
NC_000011.10	2570719	2570719	1	*
NC_000011.10	2570722	2570722	1	*
NC_000011.10	2570745	2570745	1	*
NC_000011.10	2570754	2570754	1	*
NC_000011.10	2570756	2570756	1	*
NC_000011.10	2571323	2571323	1	*
NC_000011.10	2571324	2571324	1	*
NC_000011.10	2571328	2571328	1	*
NC_000011.10	2571333	2571333	1	*
NC_000011.10	2571345	2571345	1	*
NC_000011.10	2571391	2571391	1	*
NC_000011.10	2571404	2571404	1	*
NC_000011.10	2571408	2571408	1	*
NC_000011.10	2572015	2572015	1	*
NC_000011.10	2572020	2572020	1	*
NC_000011.10	2572020	2572020	1	*
NC_000011.10	2572021	2572021	1	*
NC_000011.10	2572033	2572033	1	*
NC_000011.10	2572053	2572053	1	*
NC_000011.10	2572053	2572053	1	*
NC_000011.10	2572056	2572056	1	*
NC_000011.10	2572056	2572056	1	*
NC_000011.10	2572057	2572057	1	*
NC_000011.10	2572057	2572057	1	*
NC_000011.10	2572071	2572071	1	*
NC_000011.10	2572073	2572073	1	*
NC_000011.10	2572081	2572081	1	*
NC_000011.10	2572089	2572089	1	*
NC_000011.10	2572102	2572102	1	*
NC_000011.10	2572104	2572104	1	*
NC_000011.10	2572105	2572105	1	*
NC_000011.10	2572105	2572105	1	*
NC_000011.10	2572846	2572846	1	*
NC_000011.10	2572848	2572848	1	*
NC_000011.10	2572850	2572850	1	*
NC_000011.10	2572859	2572859	1	*
NC_000011.10	2572862	2572862	1	*
NC_000011.10	2572870	2572870	1	*
NC_000011.10	2572870	2572870	1	*
NC_000011.10	2572871	2572871	1	*
NC_000011.10	2572880	2572880	1	*
NC_000011.10	2572895	2572895	1	*
NC_000011.10	2572895	2572895	1	*
NC_000011.10	2572900	2572900	1	*
NC_000011.10	2572904	2572904	1	*
NC_000011.10	2572915	2572915	1	*
NC_000011.10	2572970	2572970	1	*
NC_000011.10	2572970	2572970	1	*
NC_000011.10	2572975	2572975	1	*
NC_000011.10	2572979	2572979	1	*
NC_000011.10	2572979	2572979	1	*
NC_000011.10	2572981	2572981	1	*
NC_000011.10	2572981	2572981	1	*
NC_000011.10	2572987	2572987	1	*
NC_000011.10	2572987	2572987	1	*
NC_000011.10	2583434	2583434	1	*
NC_000011.10	2583439	2583439	1	*
NC_000011.10	2583448	2583448	1	*
NC_000011.10	2583453	2583453	1	*
NC_000011.10	2583453	2583453	1	*
NC_000011.10	2583454	2583454	1	*
NC_000011.10	2583457	2583457	1	*
NC_000011.10	2583457	2583457	1	*
NC_000011.10	2583459	2583459	1	*
NC_000011.10	2583460	2583460	1	*
NC_000011.10	2583462	2583462	1	*
NC_000011.10	2583463	2583463	1	*
NC_000011.10	2583472	2583472	1	*
NC_000011.10	2583477	2583477	1	*
NC_000011.10	2583478	2583478	1	*
NC_000011.10	2583481	2583481	1	*
NC_000011.10	2583486	2583486	1	*
NC_000011.10	2583526	2583526	1	*
NC_000011.10	2583529	2583529	1	*
NC_000011.10	2583535	2583535	1	*
NC_000011.10	2583535	2583535	1	*
NC_000011.10	2583537	2583537	1	*
NC_000011.10	2583540	2583540	1	*
NC_000011.10	2583540	2583540	1	*
NC_000011.10	2583544	2583544	1	*
NC_000011.10	2583544	2583544	1	*
NC_000011.10	2583545	2583545	1	*
NC_000011.10	2583547	2583547	1	*
NC_000011.10	2583550	2583550	1	*
NC_000011.10	2585212	2585212	1	*
NC_000011.10	2585213	2585213	1	*
NC_000011.10	2585225	2585225	1	*
NC_000011.10	2585245	2585245	1	*
NC_000011.10	2585254	2585254	1	*
NC_000011.10	2585257	2585257	1	*
NC_000011.10	2585264	2585264	1	*
NC_000011.10	2585276	2585276	1	*
NC_000011.10	2585276	2585276	1	*
NC_000011.10	2585300	2585300	1	*
NC_000011.10	2585305	2585305	1	*
NC_000011.10	2587581	2587581	1	*
NC_000011.10	2587615	2587615	1	*
NC_000011.10	2587616	2587616	1	*
NC_000011.10	2587693	2587693	1	*
NC_000011.10	2661960	2661960	1	*
NC_000011.10	2662080	2662080	1	*
NC_000011.10	2662082	2662082	1	*
NC_000011.10	2768851	2768851	1	*
NC_000011.10	2768881	2768881	1	*
NC_000011.10	2768888	2768888	1	*
NC_000011.10	2768894	2768894	1	*
NC_000011.10	2768900	2768900	1	*
NC_000011.10	2768902	2768902	1	*
NC_000011.10	2768917	2768917	1	*
NC_000011.10	2775959	2775959	1	*
NC_000011.10	2775984	2775984	1	*
NC_000011.10	2775985	2775985	1	*
NC_000011.10	2776006	2776006	1	*
NC_000011.10	2776032	2776032	1	*
NC_000011.10	2776032	2776032	1	*
NC_000011.10	2776033	2776033	1	*
NC_000011.10	2776038	2776038	1	*
NC_000011.10	2776055	2776055	1	*
NC_000011.10	2776056	2776056	1	*
NC_000011.10	2776984	2776984	1	*
NC_000011.10	2776986	2776986	1	*
NC_000011.10	2776997	2776997	1	*
NC_000011.10	2776997	2776997	1	*
NC_000011.10	2777000	2777000	1	*
NC_000011.10	2777002	2777002	1	*
NC_000011.10	2777003	2777003	1	*
NC_000011.10	2777975	2777975	1	*
NC_000011.10	2778003	2778003	1	*
NC_000011.10	2778009	2778009	1	*
NC_000011.10	2778014	2778014	1	*
NC_000011.10	2778015	2778015	1	*
NC_000011.10	2778015	2778015	1	*
NC_000011.10	2778023	2778023	1	*
NC_000011.10	2778024	2778024	1	*
NC_000011.10	2778024	2778024	1	*
NC_000011.10	2883997	2883997	1	*
NC_000011.10	2884102	2884102	1	*
NC_000011.10	2884110	2884110	1	*
NC_000011.10	2884110	2884110	1	*
NC_000011.10	2884119	2884119	1	*
NC_000011.10	2884119	2884119	1	*
NC_000011.10	2884123	2884123	1	*
NC_000011.10	2884123	2884123	1	*
NC_000011.10	2884129	2884129	1	*
NC_000011.10	2884670	2884670	1	*
NC_000011.10	2884750	2884750	1	*
NC_000011.10	2884759	2884759	1	*
NC_000011.10	2884769	2884769	1	*
NC_000011.10	2884784	2884784	1	*
NC_000011.10	2884787	2884787	1	*
NC_000011.10	2884796	2884796	1	*
NC_000011.10	2884802	2884802	1	*
NC_000011.10	2884817	2884817	1	*
NC_000011.10	2885102	2885102	1	*
NC_000011.10	2885132	2885132	1	*
NC_000011.10	2885213	2885213	1	*
NC_000011.10	2885233	2885233	1	*
NC_000011.10	2885253	2885253	1	*
NC_000011.10	2885254	2885254	1	*
NC_000011.10	2885258	2885258	1	*
NC_000011.10	2885281	2885281	1	*
NC_000011.10	2885294	2885294	1	*
NC_000011.10	2885324	2885324	1	*
NC_000011.10	2885351	2885351	1	*
NC_000011.10	2885357	2885357	1	*
NC_000011.10	2885365	2885365	1	*
NC_000011.10	2885372	2885372	1	*
NC_000011.10	2885400	2885400	1	*
NC_000011.10	2918030	2918030	1	*
NC_000011.10	3018697	3018697	1	*
NC_000011.10	3019147	3019147	1	*
NC_000011.10	3019209	3019209	1	*
NC_000011.10	3811261	3811261	1	*
NC_000011.10	3811305	3811305	1	*
NC_000011.10	3823925	3823925	1	*
NC_000011.10	3824013	3824013	1	*
NC_000011.10	3824025	3824025	1	*
NC_000011.10	3825024	3825024	1	*
NC_000011.10	3856300	3856300	1	*
NC_000011.10	3967560	3967560	1	*
NC_000011.10	3967628	3967628	1	*
NC_000011.10	3967633	3967633	1	*
NC_000011.10	3967663	3967663	1	*
NC_000011.10	3967674	3967674	1	*
NC_000011.10	4023927	4023927	1	*
NC_000011.10	4023927	4023927	1	*
NC_000011.10	4023928	4023928	1	*
NC_000011.10	4023945	4023945	1	*
NC_000011.10	4070169	4070169	1	*
NC_000011.10	4074620	4074620	1	*
NC_000011.10	4082183	4082183	1	*
NC_000011.10	4083309	4083309	1	*
NC_000011.10	4083487	4083487	1	*
NC_000011.10	4123205	4123205	1	*
NC_000011.10	5225485	5225485	1	*
NC_000011.10	5225487	5225487	1	*
NC_000011.10	5225488	5225488	1	*
NC_000011.10	5225488	5225488	1	*
NC_000011.10	5225602	5225602	1	*
NC_000011.10	5225602	5225602	1	*
NC_000011.10	5225603	5225603	1	*
NC_000011.10	5225604	5225604	1	*
NC_000011.10	5225605	5225605	1	*
NC_000011.10	5225606	5225606	1	*
NC_000011.10	5225606	5225606	1	*
NC_000011.10	5225607	5225607	1	*
NC_000011.10	5225610	5225610	1	*
NC_000011.10	5225611	5225611	1	*
NC_000011.10	5225611	5225611	1	*
NC_000011.10	5225620	5225620	1	*
NC_000011.10	5225621	5225621	1	*
NC_000011.10	5225638	5225638	1	*
NC_000011.10	5225659	5225659	1	*
NC_000011.10	5225659	5225659	1	*
NC_000011.10	5225660	5225660	1	*
NC_000011.10	5225678	5225678	1	*
NC_000011.10	5225678	5225678	1	*
NC_000011.10	5225678	5225678	1	*
NC_000011.10	5225695	5225695	1	*
NC_000011.10	5225696	5225696	1	*
NC_000011.10	5225698	5225698	1	*
NC_000011.10	5225705	5225705	1	*
NC_000011.10	5225710	5225710	1	*
NC_000011.10	5225714	5225714	1	*
NC_000011.10	5225714	5225714	1	*
NC_000011.10	5225722	5225722	1	*
NC_000011.10	5225722	5225722	1	*
NC_000011.10	5225722	5225722	1	*
NC_000011.10	5225727	5225727	1	*
NC_000011.10	5225727	5225727	1	*
NC_000011.10	5225728	5225728	1	*
NC_000011.10	5225728	5225728	1	*
NC_000011.10	5225729	5225729	1	*
NC_000011.10	5225740	5225740	1	*
NC_000011.10	5225832	5225832	1	*
NC_000011.10	5225872	5225872	1	*
NC_000011.10	5225923	5225923	1	*
NC_000011.10	5226576	5226576	1	*
NC_000011.10	5226580	5226580	1	*
NC_000011.10	5226586	5226586	1	*
NC_000011.10	5226587	5226587	1	*
NC_000011.10	5226588	5226588	1	*
NC_000011.10	5226590	5226590	1	*
NC_000011.10	5226593	5226593	1	*
NC_000011.10	5226593	5226593	1	*
NC_000011.10	5226593	5226593	1	*
NC_000011.10	5226594	5226594	1	*
NC_000011.10	5226594	5226594	1	*
NC_000011.10	5226594	5226594	1	*
NC_000011.10	5226597	5226597	1	*
NC_000011.10	5226598	5226598	1	*
NC_000011.10	5226602	5226602	1	*
NC_000011.10	5226609	5226609	1	*
NC_000011.10	5226613	5226613	1	*
NC_000011.10	5226615	5226615	1	*
NC_000011.10	5226615	5226615	1	*
NC_000011.10	5226617	5226617	1	*
NC_000011.10	5226619	5226619	1	*
NC_000011.10	5226621	5226621	1	*
NC_000011.10	5226623	5226623	1	*
NC_000011.10	5226624	5226624	1	*
NC_000011.10	5226626	5226626	1	*
NC_000011.10	5226626	5226626	1	*
NC_000011.10	5226635	5226635	1	*
NC_000011.10	5226643	5226643	1	*
NC_000011.10	5226644	5226644	1	*
NC_000011.10	5226644	5226644	1	*
NC_000011.10	5226686	5226686	1	*
NC_000011.10	5226687	5226687	1	*
NC_000011.10	5226689	5226689	1	*
NC_000011.10	5226690	5226690	1	*
NC_000011.10	5226702	5226702	1	*
NC_000011.10	5226702	5226702	1	*
NC_000011.10	5226708	5226708	1	*
NC_000011.10	5226710	5226710	1	*
NC_000011.10	5226762	5226762	1	*
NC_000011.10	5226764	5226764	1	*
NC_000011.10	5226765	5226765	1	*
NC_000011.10	5226774	5226774	1	*
NC_000011.10	5226778	5226778	1	*
NC_000011.10	5226784	5226784	1	*
NC_000011.10	5226794	5226794	1	*
NC_000011.10	5226800	5226800	1	*
NC_000011.10	5226800	5226800	1	*
NC_000011.10	5226801	5226801	1	*
NC_000011.10	5226801	5226801	1	*
NC_000011.10	5226802	5226802	1	*
NC_000011.10	5226814	5226814	1	*
NC_000011.10	5226820	5226820	1	*
NC_000011.10	5226924	5226924	1	*
NC_000011.10	5226925	5226925	1	*
NC_000011.10	5226925	5226925	1	*
NC_000011.10	5226925	5226925	1	*
NC_000011.10	5226928	5226928	1	*
NC_000011.10	5226928	5226928	1	*
NC_000011.10	5226928	5226928	1	*
NC_000011.10	5226929	5226929	1	*
NC_000011.10	5226929	5226929	1	*
NC_000011.10	5226930	5226930	1	*
NC_000011.10	5226936	5226936	1	*
NC_000011.10	5226936	5226936	1	*
NC_000011.10	5226939	5226939	1	*
NC_000011.10	5226940	5226940	1	*
NC_000011.10	5226942	5226942	1	*
NC_000011.10	5226943	5226943	1	*
NC_000011.10	5226943	5226943	1	*
NC_000011.10	5226947	5226947	1	*
NC_000011.10	5226952	5226952	1	*
NC_000011.10	5226961	5226961	1	*
NC_000011.10	5226963	5226963	1	*
NC_000011.10	5226970	5226970	1	*
NC_000011.10	5226974	5226974	1	*
NC_000011.10	5226975	5226975	1	*
NC_000011.10	5226997	5226997	1	*
NC_000011.10	5227002	5227002	1	*
NC_000011.10	5227003	5227003	1	*
NC_000011.10	5227019	5227019	1	*
NC_000011.10	5227020	5227020	1	*
NC_000011.10	5227020	5227020	1	*
NC_000011.10	5227021	5227021	1	*
NC_000011.10	5227071	5227071	1	*
NC_000011.10	5227099	5227099	1	*
NC_000011.10	5227099	5227099	1	*
NC_000011.10	5227100	5227100	1	*
NC_000011.10	5227101	5227101	1	*
NC_000011.10	5227101	5227101	1	*
NC_000011.10	5227102	5227102	1	*
NC_000011.10	5227142	5227142	1	*
NC_000011.10	5227157	5227157	1	*
NC_000011.10	5227158	5227158	1	*
NC_000011.10	5227158	5227158	1	*
NC_000011.10	5227158	5227158	1	*
NC_000011.10	5227159	5227159	1	*
NC_000011.10	5227159	5227159	1	*
NC_000011.10	5227161	5227161	1	*
NC_000011.10	5227163	5227163	1	*
NC_000011.10	5227172	5227172	1	*
NC_000011.10	5227172	5227172	1	*
NC_000011.10	5232765	5232765	1	*
NC_000011.10	5232998	5232998	1	*
NC_000011.10	5233094	5233094	1	*
NC_000011.10	5233985	5233985	1	*
NC_000011.10	5234080	5234080	1	*
NC_000011.10	5234193	5234193	1	*
NC_000011.10	5234342	5234342	1	*
NC_000011.10	5234514	5234514	1	*
NC_000011.10	5234559	5234559	1	*
NC_000011.10	5234560	5234560	1	*
NC_000011.10	5249971	5249971	1	*
NC_000011.10	5249974	5249974	1	*
NC_000011.10	5250015	5250015	1	*
NC_000011.10	5250052	5250052	1	*
NC_000011.10	5250053	5250053	1	*
NC_000011.10	5250055	5250055	1	*
NC_000011.10	5254330	5254330	1	*
NC_000011.10	5254416	5254416	1	*
NC_000011.10	5254644	5254644	1	*
NC_000011.10	5254895	5254895	1	*
NC_000011.10	5254895	5254895	1	*
NC_000011.10	5254956	5254956	1	*
NC_000011.10	5254983	5254983	1	*
NC_000011.10	5255348	5255348	1	*
NC_000011.10	6270693	6270693	1	*
NC_000011.10	6390626	6390626	1	*
NC_000011.10	6390650	6390650	1	*
NC_000011.10	6390659	6390659	1	*
NC_000011.10	6390693	6390693	1	*
NC_000011.10	6390694	6390694	1	*
NC_000011.10	6390765	6390765	1	*
NC_000011.10	6390839	6390839	1	*
NC_000011.10	6390855	6390855	1	*
NC_000011.10	6390912	6390912	1	*
NC_000011.10	6391481	6391481	1	*
NC_000011.10	6391540	6391540	1	*
NC_000011.10	6391553	6391553	1	*
NC_000011.10	6391567	6391567	1	*
NC_000011.10	6391574	6391574	1	*
NC_000011.10	6391593	6391593	1	*
NC_000011.10	6391622	6391622	1	*
NC_000011.10	6391697	6391697	1	*
NC_000011.10	6391712	6391712	1	*
NC_000011.10	6391733	6391733	1	*
NC_000011.10	6391745	6391745	1	*
NC_000011.10	6391747	6391747	1	*
NC_000011.10	6391753	6391753	1	*
NC_000011.10	6391795	6391795	1	*
NC_000011.10	6391795	6391795	1	*
NC_000011.10	6391804	6391804	1	*
NC_000011.10	6391805	6391805	1	*
NC_000011.10	6391807	6391807	1	*
NC_000011.10	6391807	6391807	1	*
NC_000011.10	6391813	6391813	1	*
NC_000011.10	6391822	6391822	1	*
NC_000011.10	6391824	6391824	1	*
NC_000011.10	6391853	6391853	1	*
NC_000011.10	6391895	6391895	1	*
NC_000011.10	6391904	6391904	1	*
NC_000011.10	6391912	6391912	1	*
NC_000011.10	6391945	6391945	1	*
NC_000011.10	6391976	6391976	1	*
NC_000011.10	6391984	6391984	1	*
NC_000011.10	6392010	6392010	1	*
NC_000011.10	6392017	6392017	1	*
NC_000011.10	6392020	6392020	1	*
NC_000011.10	6392038	6392038	1	*
NC_000011.10	6392090	6392090	1	*
NC_000011.10	6392097	6392097	1	*
NC_000011.10	6392119	6392119	1	*
NC_000011.10	6392141	6392141	1	*
NC_000011.10	6392153	6392153	1	*
NC_000011.10	6392157	6392157	1	*
NC_000011.10	6393215	6393215	1	*
NC_000011.10	6393241	6393241	1	*
NC_000011.10	6393246	6393246	1	*
NC_000011.10	6393265	6393265	1	*
NC_000011.10	6393268	6393268	1	*
NC_000011.10	6393272	6393272	1	*
NC_000011.10	6393276	6393276	1	*
NC_000011.10	6393292	6393292	1	*
NC_000011.10	6393295	6393295	1	*
NC_000011.10	6393301	6393301	1	*
NC_000011.10	6393303	6393303	1	*
NC_000011.10	6393340	6393340	1	*
NC_000011.10	6393345	6393345	1	*
NC_000011.10	6393376	6393376	1	*
NC_000011.10	6393616	6393616	1	*
NC_000011.10	6393616	6393616	1	*
NC_000011.10	6393620	6393620	1	*
NC_000011.10	6393621	6393621	1	*
NC_000011.10	6393629	6393629	1	*
NC_000011.10	6393633	6393633	1	*
NC_000011.10	6393664	6393664	1	*
NC_000011.10	6393667	6393667	1	*
NC_000011.10	6393669	6393669	1	*
NC_000011.10	6393680	6393680	1	*
NC_000011.10	6393684	6393684	1	*
NC_000011.10	6393695	6393695	1	*
